2	A row is brewing in India over condoms. The Crezendo vibrating condom is the subject of a debate; is it a vibrator or is it a condom? http://news.bbc.co.uk/2/hi/south_asia/6221540.stm
0	Hi all... I'm bit confused while going through some car models to buy 1... 1. TOYOTA Corolla 1.8 2. CHEVY Cruze 1.8 3. MAZDA 6 4. NISSAN Tiida 1.8 saloon 5. SUBARU Impreza 6. HONDA Civic 7. Suzuki SX4 Saloon Please help me to sove this confusion. Also input your suggestion if there any out of my list.. thanks in advance!
2	Hi; Good Morning guys have a nice day... how was your weekend? how are you all? May joy & Happiness accompany you throughout day & Night....
1	Is there any Punjabi restaurant in doha ? Coz im missing the taste of punjabi food.
2	Designed it myself.....comments are welcome :-D he he! Going to church no more makes you a Christian than standing in a garage makes you a car. ~ Garrison Keillor
2	M.E.S started refusing admission to certain nationals back in 1998. There rationale was that students from certain background can be a disruptive influence. Critics were in peace back then. Now; it is simply ridiculous. Why refuse admission to non-Indian nationals? Is the eduction ministry aware of this? There should be tough rules and fines for this. I know of no PRIVATE schools in qatar or overseas which conduct in such non ethical fashion.
0	This was a new one to me.. Apparently; if your relationship is in a rut; then one idea is to issue your partner with a ""Hall Pass"". This allows him/her a few days of freedom to do whatever they want. no questions asked. Sounds dangerous to me; but what say you. Would you issue your partner with a ""Hall Pass"" ?"
2	The Arabic alphabet doesnâ€™t have the letter P. Thus in its absence; people here would normally pronounce â€œPâ€? as â€œBâ€? whenever they encounter words that have letter P; for instance words such as Pakistan toothpaste; hypertext; or anything that has P on it. Sounds funny huh but youâ€™ll get used to it. I feel a bit sorry for Superman and Spiderman; lucky Batman though. heeheeehe
0	Hey all; Just got to Doha from the UK under 2 weeks ago (hubby got a job here); which leaves me at home with my little girl. Can anyone recommend places to go; which are kiddy friendly; and where my husband and I can chill out too? We have been to the Villagio; Hyatt Plaza and Souq Waqif. Thanks! Shaz
2	For people who have been to all those places. Which one do you prefer to live/work in? For me personally its Abu Dhabi since its just years ahead of pretty much everyone in the middle east. Kuwait seems fun too but right now for me; Qatar is where the money is at. And yeah; this is just meant to be a thread to see peoples opinions; not a flaming contest. Keep it clean guys.
0	i heard on june and july the used car price will go down coz lots of people are leaving qatar permanently/vacation . some people selling cars before going vacation after coming back they are buying again???????
1	What is the computation of Gratuity or END OF SERVICE BENEFITS for the working period of 7 years? Thanks to confirm....
0	A cup of coffee and a nice view is a plus as well :)
0	Where's the best place to get really good Thai Food; my favorite meal????
0	Hi everyone! I try to sign up in You tube. Then after I click the create my account; this message shows: Sorry. Based on the information you have submitted to us; you are ineligible to register for YouTube.com. But why?! I really have no idea in this one. Any suggestions? Thanks in advance!
2	Does being an atheist makes you a lesser person? Some look at atheists in a not so good way; some even avoid talking to them and worst some judge them for their beliefs.
0	Hi all! I&#39;m a newbie here- a Malaysian guy in aviation and SERIOUSLY considering a career with Qatar Airways. I am an experienced cabin crew. Are there any Qatar Airways expat crew out there willing to share sum tips or experiences about working with Qatar Airways?
1	Hi! Just want to know if a wife can sponsor his husband here? My friend is asking. All I know is that a husband as well as a father can. But I'm not sure whether a wife can. Thanks
0	hi there i have just got back from the uk after having my 2nd child and iam having mixed views on what water to make up the baby milk; health visitors at home have said mineral water is ok but not for long periods but a few people over here have suggested boling the tap water! but dont know what is in that! lol; what have u mothers in doha been doing??? thanks kay
0	Two days back I gave driving test in which i hve failed in road test.I think I was good enough but still I hve been failed.Please help.I am not even getting the next date for the test before April.Is there a way out to get the date preponed
0	Hi Buddies; anyone can suggest a good dentist here in Doha; I happened to ask one of my friend who told me to extract a single teeth may cost nearly a Qrs 1000; is it true? Those who have experienced toothache can suggest the better and reasonable clinic with better services..
0	Can anyone advise me what to do? I want to transfer to my husband's sponsorship. Problem is; he is just earning QR6K a month. My present company will provide me the NOC. I already received some job offers but they are looking for someone under husband sponsorship. Would appreciate your immediate response.
1	I am just getting ready to move to Doha this month and am wondering if Qtel has Vonage blocked as they seem to block everything that makes life easier? If anyone could let me know ASAP so i can atleast return this box before i leave and not waste $80 Cheers Aaron
2	how to mend a broken sweet heart????
1	I just want to ask when start of EID?
2	MOST IMPORTANT QUESTION TO QL MEMBERS........ ""PEOPLE ARE LEAVING QATAR BECAUSE OF RISE IN RENT AND COST OF LIVING"". I ALSO HEARD THAT LOTS OF PEOPLE WITH FAMILIES SHIFTING FROM QATAR TO OTHER PLACES. SCHOOLS IN QATAR ALSO FACING PROBLEMS WITH DISCONTINUATION IN ATTENDANCE ROLL.IS IT TRUE?"
2	Qatar Living.com;;;is this website becoming an addictive platform for you? for me it is; lolz. nice place for socializing by sharing opinions and suggestions. Moreover it is like a newspaper for me :) what do u think of it?
1	first and foremost my deepest sympathy and condolences to the the family who got affected by this recent tragedy. is it still possible for villaggio to open after this incident?
2	i  just think that what if we will make a QL Cricket Team... anyone intrested...? Mind It I will be the Captain Of The Team...lolz..[Joke]
0	I am fed up from going to coffee shops or Souq Waqif every weekend... isn't there a nicer place to go and meet people??
0	Hi All; Just got news from my agency that I already have a visa and QP already gave me the go signal to resign; however just to make sure; I think it would be best if I sign the contract first before resigning. What do you guys think? Thanks.
0	I will be visiting Doha during the Eid holidays with my wife and daughter. can anyone suggest places to visit; places to eat and some great ideas to make it lively. been to Doha before but found it quite boring. We have my wife's sister and her family there.
1	Is it true that Traffic fines are now within the range of 10000 - 50000QR ????????? Does anybody know for certain or is this just a rumour.
2	A very happy teachers day to all teachers. Thank you for nurturing your country's future. Your nation remains indebted to you. Are you a Teacher? If not... why not? Do spread whatever little you know to kids around you. Especially those who do not have anybody to help them learn... There is always a lot more you can do than you can imagine!!! open your eyes.. the kid out there might need you...
1	Cat found - clearly someone's lost pet. Blue eyes; brown and cream fur. Anyone missing such a cat??
0	Hello; Me and my family are thinking of re-locating to Doha. Does anyone know anything about the Qatar International School ? Or any other British schools there. Thanks; Roland
1	Does anyone know where there is a good bicycle repair shop in Doha?
0	I am going on my first date even though I am 39 years old. I was wondering what would a lady prefer me to wear on a first date? Red skimpy 'tanga' briefs or a liquorice thong? I can't decide which because I look equaly handsome in both! What do you think? Skimpy briefs or liquorice thong? Lots of advanced thanks my style guru chums! x x x
2	Hiya! My husband and I will be relocating to Doha before the end of the year from Singapore. Would be great to meet up with fellow singaporeans or anyone who would like to meet up with us (fellow newbies or folks who have been in Doha for a while). We are looking for a place to stay too; either an apartment or villa. We can't wait to get there!
0	Hi everyone; Very nice to meet you all. :) My wife and I are moving to Doha in about 3 weeks. As I'm going to be working most days; my wife and I are a little concerned about what she'll be able to do to keep her occupied during the day. We were thinking of getting her enrolled at an ESL school (she doesn't speak much English). Besides take courses; what do other non-expat spouses do to keep busy? Thanks everyone. Hope to meet some of you after we arrive!
0	I would like to know about any good driving school in DOHA. Would appreciate if its possible to get complete address and Tel. number.And also howmuch are the fees for a full course.
2	...that you added another year today? HAPPY BIRTHDAY; PADRE!
0	who's turkish;30 years old;single girl.I will start to work qatar airway as a cabin crew.I need some advice.About social life;shopping etc Where is the cheapest hair dresser;how much cost it? What should i bring along with me?Thanks for your help
0	hey guys; can anyone advise me with examples of what to wear while im visiting qatar? Is there any rules? Eventhough I'm a muslima from bangladesh; I'm not into wearing hijab or anyhing. I'm comfortable with Tees and jeans but does it has to be full sleeve? please someone help... :)
0	Is QR23;000 considered to be good salary? I would like to stay with my family and 4 children and I am INDIAN.
2	I was just checking for news about travel & tours in Qatar & i found this article in Gulf Times about the best Travel agency in the middle east really this is impressive http://www.gulf-times.com/site/topics/article.asp?cu_no=2&item_no=503720&version=1&template_id=36&parent_id=16 good luck Regency Travle & tours
2	How come the mods don't shut down QL with all this semi-naked ads??
0	Why is it that Asian people especially from philipines overuse the word SIR so much? it is like the start and end of every phrase they say! I respect the fact that they are polite tho; but too much politeness is also annoying sometimes; unless if their job security depends on saying this word so much ;)
2	If you are a tree... what type are you?
0	Any suggestions on how to get rid of them??
0	Is there anyone in this forum who works at the Intercontinental Hotel? I'd like to ask some questions. Thanks.
0	Hi; qler Please; i would like to know some major basics which divide shia and sunni muslims. Most important; i would like to know which one of them is the real islam? Thanks for your peaceful comments.
1	Are there gyms round here that provide instructor led fitness sessions for groups? It'd be a fun way to meet new friends and get fit at the same time.
2	100 Days to go... for INDEPENDENCE DAY OF INDIA...
2	Just been watching Laura Croft - Tomb Raider.. Is there a sexier actress than Angelina Jolie ?
0	Hi everybody; I'm moving to Qatar in the Summer as my Husband starts a job with Qatar Airways. I'm frantically trying to secure a school place which isn't easy. Does anybody know much about Newton British School or Sherborne ? or any good school that i will be able to get a place for; reception; year 2; year 3 for September. Any help will be greatly received; Many thanks Sarah XX
1	When I lived in Dubai; many people drove in every day from neighboring Sharjah. Is there a similar arrangement available in Doha? I'd rather not share an apartment nor would I like to pay 6000 for something small and uncomfortable inside the city (the vibe I get from these forums is 1 bedroom apartments aren't available for less than 6000). Thanks!
0	Hi; Could anyone advise where i could get a good and reasonable dentist in Doha? Any quick suggestions would be helpful; thanks
1	Been hearing that City Center is to implement paid parking from July 1 onwards. Anyone have more details? From what I saw; everything seems to be in place; the ticket dispensers; the payment machines and all.
1	first of all I arrive in Doha Qatar and my visa is business visa.. then I apply walk-in as a receptionist in a small hotel. I'm planning to pass a resignation letter. I just want to know; that if a pass that letter and i want a release or No objection certificate. (N.O.C) do you think they will give it or not? because if they don't give me Release or N.O.C that will be a problem because they said i cannot come back here in Doha for 2 years.
0	The router they provide is very weak for signal ; if I go to another room ; my internet disconnects;...is there another router i can purchase to use to the internet access with QTEL ADSL ; that has a stronger signal ???
0	I got a yellow sticker attached to my driver side window of the car. It happened yesterday. Dont know what to do. It is written in Arabic. I have checked the Hukoomi side for traffic violation. There is no traffic violation or may be it is too early to check on the web site. What should I do? Appreciate your help.
1	hi QLrs.. could u pls advice; after how many weeks a new born baby can travel outside qatar via Qatarairways and does the baby needs visa to come qatar again after few months?
2	Any Psoriasis patients here ? I wish to share information about one new treatment in India (mysoor) I am running under his treatment and feeling so happy & good; now is available in Doha. Thanks
1	kabayan's do you know someone who do body piercing here in doha?i know its technically illegal here but some says that other's are doing it secretely..please pm me..
2	There are so many QLers may be around 300;000 some active; some not so active; some on read mode & some left the country; Some you may have met already some you may not have met...etc So if you were to meet face to face... which QLer you fancy meeting in person? Obviously... you cannot name a person you have already met!
2	pilgram Soniya Tinkerbell UKeng (authorized absence) Dracula Timebandit Please add names of missing Qlers...
2	why i can't sleep? a LOT of factors: -home sickness; missing my family -missing my bed; room (back in my country) -missing the nice climate in my country -missing my friends; nightlife -bed bugs (?) :D -emotional reasons -someone betrayed my trusts -someone just hurt me -someone really hurt me -someone just hurt my heart -someone just really hurt my heart -im emotionally hurt..(how many times did i already said hurt?..) what about you? why are you still awake?
0	Many companies believe that giving access to social networking sites impacts productivity of an employee. This has led to many companies blocking access to the social networks. Some employees believe that accessing social networking sites is like taking a coffee break. Does your company in Qatar block access to Social Networking Sites? Take the Poll here:- http://tfour.me/2012/07/poll-does-your-company-block-access-to-social-networking-sites/
0	ANYONE KNOWS THIS COMPANIES? THEY ARE ENGAGE IN MARINE; REAL ESTATE; JEWELRY; CAR DEALERSHIP; EXCHANGE. IS IT WORTH TO WORK IN THEIR COMPANY?
1	I know atleast two women who are sleeping with various men for money and I wish I could do something to stop them.Is there any number to call to inform about them?
2	Good news Ladies! - Contour Express is a ladies only Gym they are now open in Qatar; in Dafna Free open house from 4th to 12th February... Call 4980099 and register your place for Open house I am going on Saturday evening...who wanna join me?? http://www.joincontoursexpress.com/index.html
0	Hellow! will someone of u explain for me wat is it for.?
2	Today I had a discussion with my colleagues regarding Professionals; some of them says ""Engineers/Doctors and other technical categories only called Professionals"" and I also support Bachelors Degree holders are not professionals they are only a Degree holders. Do you agree with this?"
1	Where can I get my laptop fixed in Qatar? I'm pretty sure it is just a virus which is preventing the C drive from booting up but I need help fixing it.
1	Hi Forum; I'm currently a student in America; completing my Bachelor's degree in Business Administration (Management Information Systems) from an accredited U.S. College. I heard that degrees from American or British colleges are very valuable in Qatar; is this true ? I will also pick up experience before applying for a job in Doha. Please kindly let me know; thanks.
0	Hi peeps; Its been awhile I dont ask any question here; okay this one is for my friend. She want to know where is salon can provide cellulite treatment??? please give me info. She is dying to do it. Appreciated your response. Thanks in advance.
0	A friend of mine asked me to post this question His girlfriend is coming to visit him from the US and they wanna stay at a hotel; would it be ok for them to take a hotel room?
0	can anybody recommend me a dentist? a good one.
0	The clothes that i hung out for drying in the terrace were stolen twice in a row recently in the day light. Generally; it is women's outfits; almost new; that are being stolen. Has anyone had such an experience before?
0	who is best in the market when it comes to supplying 5 gallon water at house. i was told sabeel water is doing good and their service is also better than others; what do you all say? i need to set up one service for my house. pls suggest
2	I wish it rains....
2	Guys; Don't know what the shit was going in my head i just broke the signal at crazy round about area. I was waiting for the signal to go green but don't know how i just judged the green signal going straight and tried to take a left turn. I did not notice any flash on my back but i think the recording will get me right ? What to do know as i take the turn and realized that its too late to reverse. Please help me out with this
1	Is it true that Jordanians now are being banned from Qatar; I want to know because I am a Jordanian and I signed a contract with governmental company in Qatar since September 2008 ( so since 5 months ) and I contacted them several times and they keep saying : your visa still under procedure; I beginning to lose hope; so is it true that there is no visas now for Jordanians?
0	Can someone recommend me a good arabic course? Preferrably with personal lessons; not a group; or a group of max. 2-3.
0	Salaam Everyone; Very Sad to hear about this; My parents are here on visit and now they cant come with us for Umrah by Road or Air. Can anyone help or suggest anything?
2	A word of warning people - a young British guy and his British girlfriend were leaving the Ramada on Thursday night; they were holding hands and kissed goodnight. They were promptly arrested and spent the night in jail. Don't know if they're out yet or not. Now I don't know what type of kiss it was - peck on the cheek; lingering; full-on tonsil tugging; whatever - BUT just be careful out there; OK?
0	I know; I know... There are maybe tens topics with the same subject.. but please don’t suggest “to make a search”…new people are coming to QL; with new experience; with fresh ideas… so please again: Any idea about the nice gift for the nice guy for the anniversary?… thanks….
0	Hi all! Husband and I will be moving to Doha in January; we're looking at Lusail/Pearl area; but he will be working at the Doha Airport; any idea on what the commute time is in the mornings/afternoons? Thanks so much! Kiki
2	Are you a booklover? Would you like to read; share and exchange books ? Click on http://qatarbooklovers.blogspot.com and get in touch!
0	For the first time; i went Sealine Beach with my Family & Guess what ??? I faced Shark around 10 meters away from me .....!!!Ohhhh MY GOD;;;; i was stuckd in water for some seconds when i saw her first time and then runnnnnn like anything... I hope some other friends also faced shark there. on 29/10/2010 at 5.00pm Is it safe BEACH to go again???????????
0	Feeding from the soap thread; I thought we may as well have a toiletries theme day. I love the Gillette Fusion; but refuse to pay the stupidly inflated prices. Instead I use Wilkinson Sword or (Schic as they are known out here) Titanium. Almost as good; but half the price for the blades. However every store I go into is dominated with Gillette displays. What do you use?
1	I'm outside of Qatar for 5 months now; I filed a resignation to my company but they did not allow me. I had to take an emergency leave because of some issues in my homeland. I'm aware that the visa/rp will be cancelled after 6 months of being outside the country but can my employer file an absconding case against me on the ground of non-returning from emergency leave?
0	Please; if you are; send me a note. I will give the details then. There is also a need of a executive secretary fluent in both Arabic and English. Thank you.
0	I applied my family visa after 24/12/2014 NEXT DAY i got the message from online saying THE APPLICATION IS DEFERRED and REFER TO APPLICATION SUBMISSION OFFICE when i go there the counter staff request me to re submit the Degree Certificate. I SUBMIT MY B.E.;DEGREE CERTIFICATE; MY PROFFESION IS ELECTRONICS ENGINEER. WILL I GET RP MY WIFE OR NOT?
2	Did you guys see the Qatarchat blogosphere? http://www.qatarchat.8m.com/rich_text_7.html It is each and every one of QL blogs. I already talked to the guy; his name is Abin; to take the blog list off the website. I dont mind my blog being there; but the least they could do was ask somebody for permission before doing it. If he or the web admins had asked Qatari's or Ahmd's permission; then i take my words back. Otherwise; trust me; I AM MIGHTILY PISSED!!!
0	Can anyone plz tel me; which visa is better for my wife? She got a job here and they can provide visa. But i'm bit confused. So tel me which visa is better; under my sponsorship or her company sponsorship?
0	Guys Eid is just few days to come !! But i dont know what exciting things will be on Eid. As almost all shops will be closed what can be the events on Eid evening ?? Please Share your plans.
0	I'd like is a smallish 4x4 with good safety features; easy to drive and easy to park. I test drove a few cars and I still can't decide. It's doing my head in. Any recommendations please?
1	How to get to US Embassy Qatar? I am set for an appointment and I do not know the driving directions. Need your help :) Thanks in advance!
0	It can happen to all of us employees; it can happen today; tomorrow or in the near future. Im just Wondering how you would face this example: . What shall I say doing interviews for next job as I was 'fired' from the previous one? . I am moving on with a positive attitude but I'm afraid the above question will not get me past the interviewer's first-pass filter.
0	Hi guys.. I just received this via email from a friend of mine and shock about this Truth Behind Starbucks. Do you think this is just a pure hoax or true fact??? Sorry I am not that good to generate a thread for easy and smart way to read; so everyone is welcome to participate with their perspective.
0	What's the worst that's going to happen if I continue to wear these in the hot summer months? I'm 25 and coming from the States; I don't really feel like overhauling my summer wardrobe. Iwas told to wear long pants and long sleeves to go about town; but that is CRAZY!! Doesn't it get up to 110 degrees there?!? I meeannn.. come ON! Comments? Advice? Thanks!
2	Surrounded by pleasant waters and not ONE public beach! Ridiculous.
1	In order to use up some mileage I am considering a trip to see more of Doha and Qatar than just the airport. I would also like my girlfriend who is Thai to accompany me. We are not married. Are we allowed to share a hotel room?
0	I am moving to Qatar next month and I want to find out where would be the best place to live (area). Is it true that all appartments are funished? Want to see if it feasable to move my furniture with me from Dubai or just sell it and get new ones in Qatar! Thanks :)
0	can anyone help me finding a place to do ear piercing in Qatar.....
0	I know there are not alot around here; but I really need to get in asap and would like a good one. Thanks much!
1	Does Anyone know how much the prices start from? Thanks.
0	I want to share with someone what i get on my dinner table? how? Please don't ask me who; so many!
0	which is the best way to remove trojan virus from the pc there are like 10 to 12 right now and they keep poping up every now and then. can somedy suggest a good/effective software.....don't want to format the pc. Thnx EMN.
1	I took a 2 week leave which coincided with the 3 days Eid-el-Fitr holiday in the middle. The company deducted my salary for these 3 days saying that the holiday fell within my leave so i was not not entitled to it as 'paid holiday'. Is it true that the Qatar Labour Law for this section has been interpreted as such?
2	Hi Guys This is a question mark for me that why some driver here in Qatar Specially QATARIES turn Left/Right the car without any Side Lamp Signal? How they get their driver license? You know that it is very dangrous and it takes live of others? Do you know that the driver (even a professional driver) will think that when you are driving infront of him you will pay attention and sending signal for Turning Left/Right?
0	Friends... Which would be the best company to wrok for in qatar? Please share your thoughts...
0	what is the most popular dish or food item in ur country? something that a dinner party would be incomplete without. Do mention what it consists of i mean is it a gravy; rice dish a form of pasta....
0	I have a 2 and a 7 month daughter who we intend to enter into a preschool/kindergarten so just as she won't get bored at home. I'm not thinking of the big schools like QIS or Doha School but a smaller group which has english as it's main language. Any ideas of such Kindergarten or Preschools and their contact numbers? thanks! regards; Xtian
0	Hey everyone; Someone once said to me that somewhere that relies on the names of roundabouts for directions is probably lacking something in culture. Very unfair; I think; but it's got me thinking: what slang and nicknames exist in Qatar? I think everyone's heard of 'Cholesterol Corner'; but does everyone know where 'Big Switzerland' is? I'd love to do a feature on this for the paper; so any suggestions; please let me know. Cheers. Joe write2joewilliams@yahoo.co.uk
0	Just found out that I need to fly out this weekend and come back. My application for family visa was denied because my husband is traveling at the moment . So which airport do I choose? I'll be traveling with 2 young children.
0	Does anyone know how good a delivery service you get in Qatar with Amazon books? It might sound a strange question; but as an avid reader; I can't do without my books. I have taught in six different countries and in two I received less than a third of my Amazon orders.
0	HELLO.. I HAVE AN INTERVIEW ON 15TH JULY WITH QATAR AIRWAYS FOR CABIN CREW COULD SOMEBODY PLEASE ADVICE WHAT THEY ARE GOING TO ASK ..HOW MANY STAGS ARE THERE ??
1	i want someone to share my life with... but i want labrador retriever.. is there any chance i can find here in qatar?
1	Friends Anybody knows anything about Disco bars in qatar? Thanks
2	If given a chance to have a one on one; 30-minute meeting with these high-profile individuals; what are you going to say? 1. HH the Emir Sheikh Hamad bin Khalifa al-Thani 2. Akbar Al Baker; CEO (Qatar Airways) 3. Sheikh Abdulla bin Mohammed bin Saud Al-Thani; Chairman (Qatar Telecom) 4. Grahame Maher; newly-appointed CEO (Vodafone Qatar) 5. Barack Obama; President-elect (United States)
1	Hello folks; Is there a cafe around Doha area where you can stay all night working online through free wifi? It doesn't matter if it is a sheesha place or just a coffee shop. Memories
1	I'm currently in Doha on a 3 month Visit Visa. Anybody can please tell me; whether I can extend this futher more; maximum of how many months?
0	We (3 families) are planning to visit any beach. We have never been at any beach yet. So we will not swim at all; just sit; eat; chit-chat there. So which beach is recommended where there are some facilities like shades; food; drinking water; rest-rooms; etc? We heard about Dukhan but some ppl were saying that road is not good now a days. We are confused at all. Please help us out in this regard.
0	I've been looking for a used water cooler with a fridge under it but i didn't get lucky till now; is it that hard to find one with an appropriate price?
0	Hi. I would really love to get a small puppy dog for my kids..but i am worried about the kind of lifestyle we would have..like are we allowed to bring dogs to the mall? or are there very restricted areas for dogs? I would want to bring my small dog to places if possible. Any advice would be appreciated.
1	can one go to dubai for one week and come back here ;if he is under personal visit visa(6 month)? ... is it posible ?
1	Hi How can I apply for tourist visa to Australia in Qatar?.... As I know there is no Australian embassy in Qatar;;;;; Any one can help me;;??;;;!
0	Anyone have any idea why Qatar (or GCC for that matter) is not in Kindle (e-book reader from amazon for those who don't know) coverage? I would think the demography of GCC will suit them well: compact area; high expatriate concentration; general lack of other entertainment (more time to read); high disposable income for reading expats and lack of proper bookshop. So what's the problem....?
1	Hi; Does anyone know a place that offers Arabic language classes? I would like to join a group class so that I can make some friends as well. Thanks.
0	I recently came home with a Puddy Tat from Qaws and cant think of a name. Its a male. Can someone tell me what ""cat""is in arabic please?"
2	Hi guys!!! what are your plans for the weekend? for tonight and for tomorrow?
1	why its very hard to get an approval for female working visa here in Qatar?
0	What to do during Christmas as an expat here in Doha????? Advice please; advice; advice; advice. THX
0	How many hour(s) everyone spend surfing QL during office hours?
1	Is there any way to get tourist visa to Singapore right here in Doha? As long as I know there is no SNG embassy in Qatar. I am planning to visit SNG in July-August on my own; I mean not with any travel company. Any help will be greatly appreciated!!!!!!!!!!
0	good day QLers i'm seeking a place where i can have coffee; some snacks; and have unlimited time internet access through wifi... its kindda popular to find these places in bahrain but i'm not sure about them here any recommendations??? p.s. if you are recommending any place please make sure you mention the area where it is located regards
1	G'day all; A mate of mine was renting a car for QR1;500/month !!!; just wondering if any one knows or has a contact for such? Unfortunately my mate left last month and I lost his email address in between; hence I am unable to ask him direct. Cheers; Don
0	We used to rent at this company and it seems they dont want to return our deposit; they keep on making excuses everytime we call or visit their office. Any suggestions?
1	Is there any option of Multiple Entry Visit Visa for Qatar? Someone is saying; there is only Single Entry visa option. Also; where can i find the list of required documents as I couldn't see any such document in moi.gov.qa website.
2	Thank you for re-activating my account ... I love you And lesson learned .. :D
0	HEY EVERYONE.. CAN SOMEONE TELL ME WHAT WOULD BE THE BEST WAY TO SPEND THE WEEKEND??? LETS SEE WHO WOULD COME UP WITH THE BEST IDEA
2	Why oh why there's limited visa for ladies here in Qatar. I've been to a lot of interviews yet there is no visa for ladies. I was a document controller and as secretary in a construction company in UAE for 8 yrs. My experienced is more on construction and they say that construction is a male company.... how is it Qatar?
1	How long does it take for a Qatari to get accepted by the law to marry a non-Gulf nationale?
0	Ok guys I am going to prehaps ticks someone off again but I have a question; not Sunny but me. Will a Qatari man go out with a western Christian girl; have sex with her and then move on because he think women from the west are wild and sex craved. Sunny has received quite a bit response from Qatari men who want to date her once we arrive; I even got an offer myself. But I believe it is a trap and I tell Sunny be careful. Any advice out there?
0	I am looking for a nail salon that is similar to the ones we have in the U.S. $20 pedicures and manicures. The few places I have found are crazy expensive. $65+ for a pedicure. Are there any non-West bay nail salons? Especially near Villiagio. Thanks!!
0	Is anyone in the forum please advise me which are the best Indian Schools having CBSE syllabus for classes Kindergarten to Grade 7? Thanks in advance
2	Tatanong lang po kung sino man sa mga kabayan natin ang nag Hongkong muna (nag tour man o hindi) tapos pumunta ng Qatar. Ano ba ang mga tinatanong na mga reequirements ng Hongkong immigration kung papunta ka dito sa Qatar?
1	does anyone have the name/addressand number of the apple reseller here in doha? as ive got to get some kit soon M
0	Best anti-virus software to be installed in the PC? Mcafee or Norton or any suggestions please..
0	I know that inline skating; jogging; biking ect... are ok basically anywhere in Doha but skaeboarding always seems to get a bad wrap wherever I go.  Is this the same in Doha?  Im not talking about destroying property or anything like that but it is often view that way while im simply entertaing myself the same as the rest.  Please do not suggest dune surfing; that looks like all of 5 seconds of fun.  Thanks all!
0	I'm watching this movie Bride and Prejudice starring Aishwarya Rai and Martin Henderson and there's one scene in this movie where the mother offers her daughters to marry bachelors and the mother mentioned 'marriage first before love'. I thought you need to know your girl first before you marry? Is this 'marriage before love' a natural custom in India? Explain please.
0	Hello everyone; I need some help from anyone... I am trying to find a CD regarding Qatar Construction Standards or Qatar Construction Code.... I went to Urban Planning Dept in West Bay this a.m. but no luck... Would anyone know where I could get it from? Thanks in advance. getsevilla
1	My family and I are moving to Qatar next year. We lived in Saudi 10 years ago. A co-worker said expat men and women can wear shorts in public in Qatar. I find that extremely difficult to believe. What's the truth? Thanks; Kevin in Houston
2	It just come to my mind to ask this Q. why did you choose this profile picture to present you? I profile picture is my niece because I bleive that she is my soulmate. :) thanks for everybody
2	http://www.gulf-times.com/site/topics/article.asp?cu_no=2&item_no=251677&version=1&template_id=57&parent_id=56 According to the Gulf Times one of our members at QL; Speed; is a hell of a guy. Read all about him and bow to his engagement. Bravo; Speed.
1	Does anyone know if there's an indoor rock-climbing wall (or outdoor; for that matter) anywhere in Doha? Thanks!!
1	Is there any Philippine product that we dont have here in Qatar?
0	Does anyone know of a good ladies tailor in Doha? I&#39;m not too interested in ones who can only sew the standard black abaya/cloaks. I&#39;m looking for a tailor who can sew something more casual.... Thanks!
0	i have been offered jobs; both in Dubai and in doha.. i will be visiting in sept to look at both places and form an opinion for myself I get the impression the lifestyle is better in qatar; less traffic;easier to move around etc... accomadation is cheaper in dubai? can you give me your pro's and cons on both places. appreciated jr
1	please tell me when is eid???
2	It's seems QL site is hacked; I can see some porn advertisements on Home page.
1	WHAT IS A NORMAL PACKAGE FOR AN ISLAMIC BANK MANAGER WITH 7 YEARS EXPERIENCE AND MBA ???? please reply
0	I really would like to know where the best place to catch fish here in Qatar is. But ofcourse from the beach . I go every week to Umsaeed but rerly i catch somthing ! So experianced people your reply will be appreciated.
0	Hi all; Are you able to clarify what is considered appropriate attire for females at the beach and gym? Thanks!
1	hi am new here. i just wonder if the perfumes sold in souq al jabor were original items?  plese i need ur opinion. am scouting one for my sister.
0	Hello to all. I need an advice to buy a car. My budget is around 100000QAR. I hv short listed Dodge Charger. Any comments on this car? Or any other car in this budget suitable for Qatar. Thanks.
0	How to get attestation my certificate? My degree is in my home country but now my company want me to deposit. Please help me out how to proceed further from 1st step. [Mods Note: avoid multiple postings on the same topic]
0	I'm looking for the closest IKEA Store.. has anyone had any experience with them? I'd like to purchase it and have it shipped here in Doha but I cant seem to find a site where I can purchase it online. Is it practical to have it shipped from the UAE or Saudi? Please let me know; I appreciate it.
0	hi qler; i am sure some of you already know ;that carrefour dont give free plastic bags anymore. what do u think about this ideal?
0	Hello Qatar Living members; I'm new here in qatar i like to apply for a driving licence any body can recommend for me the best driving school; I've heard nice reputation about Al raya
1	im married & i have my marriage certificate.will there be any problems??
1	Parked my car on the road in front of Jarir bookstore and when I returned; saw the yellow parking violation sticker on my window. Didn't see any no parking sign; but well... My first traffic ticket; now I'm a full pledged member of Doha driver's club..... ; ) Anybody knows how much is the fine for such violation ? Cheers SK
0	I should learn it for my diploma but i dont know how. It is so boring and is getting me crazy with all those numbers and additions or subtractions and;and;and... Can someone here advice me how to put it in my mind??? Thx in advance. Now im gona having a beer. Cheers.
1	hi; i am gonna get married soon so i was wondering if anyone knew where i am able to get a wedding lehnga made or brought thanks
1	any body knows a adult circumcision clinic in doha or anybody knows somebody who is doing circumcision?
1	Qatar - Bahrain Causeway bridge is this project is under hold or going on????
